0,1,2,3,4,5,6,7,8,9
-0.4392987,1.6485605,2.0662222,-3.5186625,2.3697317,3.691746,1.68237,2.687535,4.221233,-4.6038876
0.31987685,1.8914341,0.42430103,-1.6872022,1.148802,1.7271708,-0.6489781,1.8229154,1.0347481,-1.8883995
-0.57957876,3.3593464,4.620116,-3.4076822,3.6320596,1.79804,4.7609277,0.33845076,0.8361732,-1.5157179
4.791338,5.171109,4.1445246,-2.3975823,2.6986136,3.550556,0.78511614,6.0174656,-0.67240417,-1.8570508
4.7338595,4.7660575,4.100975,-2.3404438,2.5791316,3.3867376,0.7996462,5.805405,-0.27497992,-2.066549
-0.3839773,1.8675332,1.9407128,-3.7053952,2.5256515,3.5680711,2.0368366,2.7125754,4.05969,-4.4417796
-0.24683377,1.5243468,2.1524835,-2.7502382,2.0474787,2.3966582,2.1228821,2.007996,3.292047,-3.2358725
0.055791408,1.5872418,1.4588052,-2.5999286,1.7476922,2.8488612,1.2106956,2.0847135,2.9601204,-3.3356943
0.8421573,1.2971468,2.6487362,-2.0768316,1.2230822,2.012832,2.2553847,1.9347888,3.2623246,-2.942949
4.4717803,4.666788,3.992478,-2.3783677,2.3384714,3.3931172,0.83160937,5.556286,-0.10182994,-1.8781979
-0.011793733,1.3736169,2.2880583,-3.0611181,1.9453155,3.2315667,1.8497443,2.4606895,3.9109201,-4.018669
4.943807,5.3375597,4.475602,-2.5107126,2.8809097,3.9058783,0.9448557,6.1699195,-0.63767254,-1.8288612
-0.076602325,1.4703438,1.9677292,-2.867391,1.9669791,2.66253,1.9415343,2.1597683,3.3744752,-3.560886
-0.14346117,1.5773631,2.1292686,-3.2697203,2.0423355,3.3862908,1.8235657,2.6882782,3.9027114,-4.33987
-0.35529613,3.0990252,4.3608837,-3.135525,3.1606064,1.6584125,4.359897,0.35446662,0.97851723,-1.4045466
0.72287184,1.8916997,4.662321,-2.48551,1.6902153,1.5160538,3.2654915,0.90462124,3.000981,-1.761856
-0.3359691,1.7264369,2.143022,-3.7293465,2.401955,3.7371838,1.9670005,2.897556,4.3470936,-4.7193947
4.380078,5.134509,3.9227953,-2.3854306,2.7353864,3.5916908,0.9297194,5.5716624,-0.95992976,-1.4900252
